Product category,Product subcategory,Product rating,Transaction number,Transaction date,Customer ID,Seller ID,Base Price,Discounts percentage,Service charge percentage,Product ID,Total amount per unit,Age,State code,Income annual,Occupation level,Income annual,Product score 1,Product score 2
C1,SC3,1,514712,23-03-2022,341269,554631,66.06,0.46,1.21,60,66.55545,,,,,,101.09,-1.3
C1,SC1,7,955373,29-07-2022,691047,194273,37.16,0.5,1.16,10,37.405256,,,,,,69.74,4.5
C3,SC2,3,435178,27-08-2022,456515,702163,50.61,0.94,1.32,170,50.802318,,,,,,81.915,-1.7
C1,SC2,4,274118,18-08-2022,445218,220597,91.57,0.35,1.28,35,92.421601,51,16,,2,888715,145.355,2.25
C1,SC2,2,503394,10-08-2022,492953,642533,38.98,0.1,1.68,41,39.595884,,,,,,62.47,1.5
C3,SC1,3,987561,04-06-2022,544057,791247,25.99,2.14,1.06,148,25.709308,,,,,,44.985,-7.7
C2,SC1,8,729866,06-07-2022,611911,569028,27.2,1.53,1.95,77,27.31424,,,,,,56.8,0.35
C1,SC1,4,838470,01-08-2022,254958,709568,94.06,0.19,1.39,15,95.18872,,,,,,149.09,3.05
C3,SC2,4,739852,18-08-2022,305990,435856,47.84,0.25,1.61,159,48.490624,,,,,,79.76,2.75
C1,SC1,6,768213,29-07-2022,846872,495456,42.01,,1.58,24,42.228452,,,,,,75.015,0.7
C2,SC1,9,743830,13-06-2022,371074,554631,39.31,1.63,1.06,81,39.085933,,,,,,76.965,0.85
C5,SC1,8,884894,07-06-2022,300249,495456,39.69,2.09,1.09,270,39.2931,46,7,,2,562224,75.535,-2.45
C2,SC2,7,680340,14-03-2022,824380,702163,22.13,0.55,1.56,99,22.353513,,,,,,47.195,4.25
C4,SC1,1,474983,09-08-2022,164847,672428,16.39,0.02,1.39,214,16.614543,,,,,,26.585,0.9
C3,SC1,2,477278,03-03-2022,746030,791247,17.08,0.59,1.04,152,17.15686,,,,,,29.62,-0.95
C3,SC1,2,233434,24-07-2022,786303,928785,102.63,0.19,1.41,137,103.882086,,,,,,157.945,1.05
C2,SC2,4,973760,12-04-2022,101269,113357,19.39,0.22,2.03,104,19.740959,,,,,,37.085,2.9
C1,SC1,7,414934,12-07-2022,157180,702163,23.06,1.06,1.19,15,23.089978,50,14,,2,567140,48.59,1.7
C3,SC2,3,727350,20-04-2022,548020,220597,15.29,1.57,1.07,164,15.21355,,,,,,28.935,-4.85
C2,SC1,5,518923,25-05-2022,240055,194273,51.68,1.33,1.77,77,51.907392,,,,,,87.52,-1.65
C2,SC1,5,605508,07-03-2022,721858,220597,49.29,0.07,1.3,88,49.896267,,,,,,83.935,4.65
C5,SC2,6,147310,06-05-2022,835032,539784,15.59,1.07,1.32,300,15.628975,,,,,,35.385,0.65
C1,SC1,4,143679,21-05-2022,505798,593860,17.33,1.74,1.04,10,17.20869,,,,,,33.995,-4.7
C2,SC1,5,864288,12-03-2022,356556,702163,30.14,0.38,1.28,82,30.41126,,,,,,55.21,3.1
C1,SC3,2,582171,24-04-2022,957318,709568,46.82,1.64,1.76,57,46.876184,,,,,,74.23,-6.2
C4,SC1,1,351748,17-07-2022,340707,539784,26.88,0.02,1.29,218,27.221376,,,,,,42.32,0.9
C4,SC1,3,281633,14-06-2022,312218,730238,50.86,1.07,1.96,216,51.312654,,,,,,82.29,-2.35
C1,SC2,2,835392,22-04-2022,886114,800480,24.09,0.95,1.75,40,24.28272,,,,,,40.135,-2.75
C2,SC3,1,556210,24-07-2022,134306,702163,15.68,0.83,1.15,124,15.730176,,,,,,25.52,-3.15
C4,SC2,4,917593,28-07-2022,760299,642533,48.99,0.22,1.89,225,49.808133,,,,,,81.485,2.9
C2,SC3,7,200796,16-05-2022,849773,569028,19.91,0.99,2.76,125,20.262407,,,,,,43.865,2.05
C3,SC2,1,180579,14-07-2022,475814,373981,18.67,0.64,1.29,165,18.791355,,,,,,30.005,-2.2
C4,SC1,5,553053,07-04-2022,182263,113357,51.52,0.25,1.02,209,51.916704,,,,,,87.28,3.75
C3,SC1,2,598818,19-07-2022,937840,730238,28.16,1.35,1.36,151,28.162816,,,,,,46.24,-4.75
C1,SC3,5,265245,29-05-2022,923252,554631,20.31,0.54,1.03,57,20.409519,,,,,,40.465,2.3
C4,SC1,2,292284,23-04-2022,328433,642533,30.33,0.41,1.18,218,30.563541,,,,,,49.495,-0.05
C2,SC1,4,994883,30-06-2022,210100,791247,15.33,0.73,1.37,76,15.428112,,,,,,30.995,0.35
C1,SC2,3,963812,23-03-2022,509409,730238,26.93,0.92,1.28,46,27.026948,,,,,,46.395,-1.6
C3,SC1,3,810328,10-06-2022,502270,554631,44.44,0.62,1.06,146,44.635536,,,,,,72.66,-0.1
C2,SC3,1,529605,28-07-2022,304999,791247,16.07,1.59,1.33,129,16.028218,48,20,,3,733660,26.105,-6.95
C2,SC1,8,703754,20-04-2022,413390,435856,34.47,0.86,2.06,77,34.88364,,,,,,67.705,3.7
C2,SC2,2,586473,08-06-2022,129162,113357,25.14,0.04,1.39,105,25.47939,,,,,,41.71,1.8
C2,SC1,3,900846,05-05-2022,718760,672428,36.19,0.48,1.32,82,36.493996,,,,,,60.285,0.6
C2,SC1,2,550804,10-07-2022,911425,569028,35.25,0.99,1.66,81,35.486175,34,9,,3,724552,56.875,-2.95
C2,SC2,5,361761,23-07-2022,720480,647438,30.26,0.13,1.56,110,30.692718,,,,,,55.39,4.35
C1,SC1,5,493697,13-08-2022,849290,113357,27.16,0.04,1.21,16,27.477772,,,,,,50.74,4.8
C3,SC1,5,214523,15-06-2022,375184,730238,26.21,0.2,1.22,144,26.477342,,,,,,49.315,4
C3,SC2,2,934826,19-05-2022,313453,672428,63.71,2.94,1.04,170,62.49951,,,,,,99.565,-12.7
C2,SC3,2,280471,07-04-2022,895722,730238,44.44,0.22,1.02,115,44.79552,45,19,,1,573128,70.66,0.9
C4,SC3,7,161720,08-03-2022,248482,255774,29.57,0.79,1.17,256,29.682366,38,21,,1,1055797,58.355,3.05
C5,SC3,2,962325,04-03-2022,154572,647438,37.41,0.7,,320,37.716762,,,,,,60.115,-1.5
C5,SC1,1,782025,30-07-2022,289082,672428,63.26,1.03,1.26,274,63.405498,43,7,,2,945859,96.89,-4.15
C2,SC2,2,959956,19-06-2022,327142,220597,44.97,0.46,1.44,104,45.410706,,,,,,71.455,-0.3
C2,SC1,3,573328,11-05-2022,199599,928785,33.02,1.4,1.7,83,33.11906,,,,,,55.53,-4
C1,SC1,2,958293,20-04-2022,483250,435856,32.89,0.52,1.02,16,33.05445,,,,,,53.335,-0.6
C5,SC2,5,443690,06-08-2022,604698,554631,31.67,0.06,1.51,290,32.129215,,,,,,57.505,4.7
C1,SC1,8,731157,13-07-2022,890081,255774,58.73,0.8,1.69,26,59.252697,,,,,,104.095,4
C2,SC3,3,113941,26-06-2022,509409,702163,34.65,0.11,1,123,34.958385,,,,,,57.975,2.45
C1,SC3,1,257121,09-07-2022,592081,539784,42.2,1.34,1.82,65,42.40256,,,,,,65.3,-5.7
C2,SC1,9,324011,29-04-2022,114325,255774,32.07,1.05,1.62,83,32.252799,,,,,,66.105,3.75
C1,SC2,5,796498,11-06-2022,311367,373981,24.77,1.23,1.69,40,24.883942,,,,,,47.155,-1.15
C2,SC1,5,864458,17-06-2022,817381,539784,53.17,0.49,1.25,84,53.574092,,,,,,89.755,2.55
C3,SC1,2,876210,14-04-2022,639039,730238,19.35,0.56,1.05,152,19.444815,,,,,,33.025,-0.8
C1,SC2,2,813160,11-08-2022,810810,539784,35.83,0.55,1.16,40,36.048563,28,5,,2,538066,57.745,-0.75
C1,SC1,4,637410,14-07-2022,715467,194273,53.27,0.52,1.67,25,53.882605,59,17,,2,684501,87.905,1.4
C2,SC1,3,866520,07-07-2022,211141,569028,70.7,0.87,1.6,82,71.21611,,,,,,112.05,-1.35
C2,SC1,2,880981,07-08-2022,811809,647438,64.62,0.37,1.17,86,65.13696,,,,,,100.93,0.15
C1,SC1,2,677687,01-03-2022,889081,113357,41.3,1.68,1.67,22,41.29587,62,13,,1,598071,65.95,-6.4
C2,SC3,6,683449,18-03-2022,260218,928785,43.65,0.61,1.02,125,43.828965,,,,,,77.475,2.95
C2,SC1,2,443857,16-05-2022,702819,709568,77.26,,1.22,86,78.133038,,,,,,119.89,1.55
C2,SC2,5,138021,30-04-2022,929043,435856,28.37,1.82,1.79,104,28.361489,,,,,,52.555,-4.1
C1,SC1,1,821680,16-04-2022,634536,220597,29.95,1.05,1.07,10,29.95599,,,,,,46.925,-4.25
C1,SC2,2,655682,09-05-2022,191586,113357,30.08,0.35,1.32,46,30.371776,,,,,,49.12,0.25
C5,SC2,9,594999,27-04-2022,276677,791247,56.1,1.59,1.53,287,56.06634,46,9,,2,827810,102.15,1.05
C2,,4,688644,04-05-2022,147789,709568,33.13,0.26,1.61,104,33.577255,50,16,,3,538604,57.695,2.7
C3,SC2,2,177161,22-04-2022,935222,435856,23.43,0.38,1.23,170,23.629155,,,,,,39.145,0.1
C2,SC1,2,686878,23-05-2022,712863,702163,22.21,0.03,1.01,83,22.427658,39,23,,1,762901,37.315,1.85
C2,SC1,1,203527,17-05-2022,692569,702163,45.86,0.25,1.38,73,46.378218,,,,,,70.79,-0.25
C1,SC3,,147666,13-03-2022,202322,730238,19.55,1.2,1.17,57,19.544135,,,,,,37.325,-2
C2,SC2,3,610109,16-05-2022,513793,194273,67.21,0.11,1.25,104,67.976194,,,,,,106.815,2.45
C4,SC1,4,178006,16-05-2022,313069,647438,30.43,0.78,1.05,215,30.512161,,,,,,53.645,0.1
C4,SC3,2,847952,12-06-2022,497327,791247,50.95,0.77,1.2,260,51.169085,,,,,,80.425,-1.85
C3,SC2,2,287984,27-08-2022,713502,791247,25.66,0.78,1.93,173,25.95509,,,,,,42.49,-1.9
C3,SC1,5,445511,06-06-2022,379965,709568,17.71,1.24,1.57,148,17.768443,,,,,,36.565,-1.2
C1,SC1,4,707550,12-08-2022,550778,113357,26.85,0.62,1.76,18,27.15609,,,,,,48.275,0.9
C4,SC2,2,871437,30-07-2022,726086,593860,57.37,0.07,2.26,238,58.626403,66,27,,2,857983,90.055,1.65
C3,SC1,6,673079,10-07-2022,721319,647438,91.9,0.25,1.46,147,93.01199,49,8,,1,740446,149.85,4.75
C1,SC1,4,451654,16-06-2022,916146,672428,56.01,0.94,1.16,26,56.133222,65,12,,3,973171,92.015,-0.7
C2,SC2,4,229913,16-04-2022,993679,702163,104.24,1.8,1.03,105,103.437352,,,,,,164.36,-5
C1,SC2,4,171509,03-05-2022,493187,569028,38.69,0.47,1.32,40,39.018865,,,,,,66.035,1.65
C4,SC1,7,718090,06-06-2022,741176,730238,18.45,0.05,1.36,215,18.691695,,,,,,41.675,6.75
C4,SC3,2,397852,30-07-2022,582485,435856,47.19,0.69,1.58,260,47.609991,,,,,,74.785,-1.45
C3,SC3,2,495679,04-04-2022,525412,255774,23.99,0.2,1.37,195,24.270683,,,,,,39.985,1
C3,SC1,2,411157,06-04-2022,290831,539784,48.62,0.11,1.61,139,49.3493,,,,,,76.93,1.45
C1,SC2,1,949852,06-04-2022,429758,593860,27.51,0.03,1.36,35,27.875883,,,,,,43.265,0.85
C1,SC1,3,428156,10-05-2022,628017,647438,35.65,0.6,1.28,14,35.89242,,,,,,59.475,0
C1,SC3,2,819435,17-03-2022,502270,702163,22.83,0.02,1.48,61,23.163318,,,,,,38.245,1.9
C1,SC1,3,987954,06-06-2022,440283,642533,37.68,0.22,1.33,10,38.098248,,,,,,62.52,1.9
C4,SC1,2,522456,03-07-2022,973091,113357,39.91,0.71,1.14,211,40.081613,,,,,,63.865,-1.55
C1,SC3,3,878134,31-03-2022,123632,539784,24.49,0.29,1.49,67,24.78388,,,,,,42.735,1.55
C1,SC1,8,302983,04-05-2022,546559,569028,53.32,0.67,,24,53.895856,,,,,,95.98,4.65
C2,SC3,2,486468,07-05-2022,263539,928785,46.28,0.12,1.47,125,46.90478,,,,,,73.42,1.4
C2,SC1,2,651950,04-04-2022,390629,569028,70.77,0.08,1.05,81,71.456469,,,,,,110.155,1.6
C1,,3,814866,25-04-2022,709481,709568,43.9,0.04,1.41,18,44.50143,,,,,,71.85,2.8
C2,SC1,4,748486,24-03-2022,391386,928785,21.54,0.22,1.09,86,21.727398,,,,,,40.31,2.9
C1,SC2,7,603682,29-05-2022,140820,539784,27.46,0.54,1.15,44,27.627506,,,,,,55.19,4.3
C2,SC2,7,426846,24-06-2022,372643,569028,48.83,1.32,1.06,99,48.703042,,,,,,87.245,0.4
C3,SC2,2,978711,02-04-2022,222930,113357,17.72,0.12,1.06,173,17.886568,,,,,,30.58,1.4
C3,SC3,1,943090,29-03-2022,914942,569028,20.03,1.2,1.46,190,20.082078,,,,,,32.045,-5
C1,SC1,6,129198,06-04-2022,773227,495456,26.73,0.81,1.25,24,26.847612,,,,,,52.095,1.95
C1,SC1,8,461943,09-05-2022,702506,647438,28.31,0.25,1.38,15,28.629903,44,13,,3,573486,58.465,6.75
C3,SC1,5,883771,08-07-2022,952419,709568,48.24,1.52,1.77,144,48.3606,,,,,,82.36,-2.6
C2,SC2,6,426551,16-03-2022,204948,593860,19.15,0.98,1.02,99,19.15766,49,21,,2,811212,40.725,1.1
C1,SC1,3,610324,01-08-2022,194113,800480,68.06,0.07,1.2,24,68.829078,,,,,,108.09,2.65
C1,SC1,3,702216,08-03-2022,715467,709568,40.23,1.08,1.05,18,40.217931,59,17,,2,684501,66.345,-2.4
C4,SC1,6,698394,26-03-2022,463108,791247,80.04,0.1,1.29,208,80.992476,,,,,,132.06,5.5
C3,SC2,3,668633,03-07-2022,505884,220597,36.9,0.58,1.05,160,37.07343,,,,,,61.35,0.1
C1,SC1,6,226320,15-03-2022,393397,373981,70.51,1.32,1.65,19,70.742683,,,,,,117.765,-0.6
C3,SC1,1,365516,27-03-2022,735233,647438,16.45,0.74,1.65,148,16.599695,,,,,,26.675,-2.7
C2,SC3,2,345532,24-03-2022,336734,569028,16.09,0.59,1.22,124,16.191367,,,,,,28.135,-0.95
C1,SC2,8,437758,17-04-2022,536309,702163,27.67,0,1.48,35,28.079516,,,,,,57.505,8
C2,SC1,8,244755,31-07-2022,745446,702163,15.15,2.05,1.17,81,15.01668,,,,,,38.725,-2.25
C1,SC2,4,199170,31-07-2022,227113,554631,38.11,0.33,1.29,36,38.475856,,,,,,65.165,2.35
C2,SC1,9,560760,17-05-2022,390629,642533,51.06,0.62,1.18,76,51.345936,,,,,,94.59,5.9
C1,SC2,1,883036,06-08-2022,166670,554631,19.7,1.23,2.18,40,19.88715,,,,,,31.55,-5.15
C1,SC1,2,967847,18-08-2022,151783,373981,27.21,0.14,1,22,27.444006,,,,,,44.815,1.3
C3,SC1,1,648807,23-04-2022,166821,435856,41.09,0.08,1.26,137,41.574862,45,6,,2,547294,63.635,0.6
C2,SC3,2,409955,15-04-2022,532299,642533,26.88,1.5,2.1,125,27.04128,,,,,,44.32,-5.5
C2,SC2,6,802920,11-07-2022,114325,642533,67.74,0.02,1.06,95,68.444496,,,,,,113.61,5.9
C4,SC1,2,655014,06-07-2022,173004,435856,20.7,0.34,1.76,207,20.99394,51,8,,2,658738,35.05,0.3
C1,SC1,5,914987,20-05-2022,604698,373981,80.13,0.27,1.06,14,80.763027,,,,,,130.195,3.65
C1,SC1,4,193691,20-06-2022,681109,672428,34.4,0.73,1.23,26,34.572,,,,,,59.6,0.35
C3,SC2,3,867936,04-05-2022,691274,194273,15.29,0.83,1.03,165,15.32058,53,19,,2,896198,28.935,-1.15
C4,SC1,5,289605,15-05-2022,226964,647438,48.92,1.19,1.07,217,48.861296,,,,,,83.38,-0.95
C4,SC2,2,844655,25-05-2022,586082,593860,57.73,1.78,1.12,237,57.348982,,,,,,90.595,-6.9
C1,SC1,7,306348,10-03-2022,746030,647438,30.72,0.89,1.42,26,30.882816,,,,,,60.08,2.55
C2,SC2,5,133556,18-07-2022,374671,702163,52.17,0.72,1.36,96,52.503888,61,7,,1,891993,88.255,1.4
C2,SC2,4,542468,04-06-2022,578081,539784,68.72,1.23,1.95,103,69.214784,56,15,,3,602236,111.08,-2.15
C2,SC1,6,420755,01-06-2022,387140,642533,31.98,1.82,1.01,81,31.720962,,,,,,59.97,-3.1
C1,SC2,9,567923,30-07-2022,719829,642533,33.18,1.3,1.19,44,33.143502,,,,,,67.77,2.5
C1,SC1,2,761346,01-04-2022,360347,435856,25.03,0.04,1.17,14,25.312839,,,,,,41.545,1.8
C4,SC1,3,739082,06-03-2022,409161,113357,73.31,0.39,1.02,214,73.771853,,,,,,115.965,1.05
C2,SC2,1,262428,17-07-2022,845140,220597,46.5,0.89,1.17,104,46.6302,44,16,,2,760175,71.75,-3.45
C3,SC2,2,227403,27-08-2022,505884,709568,48.48,1.34,1.62,160,48.615744,,,,,,76.72,-4.7
C5,SC3,4,369785,01-06-2022,390431,593860,54.11,0.89,1.72,319,54.559113,,,,,,89.165,-0.45
C2,SC3,2,279240,30-05-2022,681109,373981,19.63,0.18,1.25,131,19.840041,,,,,,33.445,1.1
C1,SC1,2,556085,17-07-2022,164847,569028,51.17,2.03,1.05,12,50.668534,,,,,,80.755,-8.15
C2,SC1,3,522169,12-06-2022,639018,373981,40.45,1.58,1.04,76,40.23157,,,,,,66.675,-4.9
C1,SC1,6,532028,04-06-2022,807499,435856,26.95,0.32,1.09,16,27.157515,,,,,,52.425,4.4
C2,SC1,1,752506,19-05-2022,413390,730238,16.35,0.32,1.13,82,16.482435,,,,,,26.525,-0.6
C1,SC2,5,649358,01-04-2022,497327,800480,31.67,0.78,1.48,50,31.89169,,,,,,57.505,1.1
C3,SC1,2,246218,22-04-2022,709481,255774,26.91,1.88,1.28,149,26.74854,,,,,,44.365,-7.4
C4,SC2,3,665060,15-04-2022,785490,647438,39.83,0.16,1.47,238,40.351773,63,1,,3,839050,65.745,2.2
C2,SC2,2,736662,11-08-2022,437869,928785,47.65,0.16,1.17,99,48.131265,,,,,,75.475,1.2
C2,SC1,3,253528,06-03-2022,148828,672428,18.05,0.17,1.29,82,18.25216,63,16,,1,902503,33.075,2.15
C1,SC2,2,914488,19-05-2022,497258,220597,80.06,1.22,1.32,43,80.14006,,,,,,124.09,-4.1
C4,SC2,6,357035,02-04-2022,746030,730238,16.3,0.53,1.08,222,16.38965,,,,,,36.45,3.35
C1,SC1,1,888698,25-05-2022,602379,495456,63.98,0.46,,18,64.517432,,,,,,97.97,-1.3
C1,SC2,5,976493,14-07-2022,957318,791247,16.13,0.81,1.18,40,16.189681,,,,,,34.195,0.95
C1,SC1,3,927560,08-03-2022,341161,373981,72.49,0.4,1.83,15,73.526607,,,,,,114.735,1
C3,SC3,5,988817,17-04-2022,345625,255774,20.71,0.97,1.5,183,20.819763,,,,,,41.065,0.15
C3,SC2,4,164083,05-07-2022,429561,928785,36.91,1.89,2.01,170,36.954292,,,,,,63.365,-5.45
C5,SC1,4,509183,14-03-2022,685222,702163,33.75,0.41,1.16,275,34.003125,,,,,,58.625,1.95
C2,SC3,6,201483,19-08-2022,641820,539784,32.62,0.09,1.35,121,33.031012,57,9,,2,668212,60.93,5.55
C3,SC3,5,150156,11-04-2022,275877,373981,29.23,0.64,1.53,181,29.490147,,,,,,53.845,1.8
C1,SC1,7,540719,12-08-2022,582485,255774,36.78,1.36,1.19,19,36.717474,,,,,,69.17,0.2
C4,SC1,2,148613,21-07-2022,817437,647438,53.74,1.88,1.2,217,53.374568,,,,,,84.61,-7.4
C2,SC1,2,563856,30-04-2022,921101,791247,31.38,1.05,2.15,73,31.72518,,,,,,51.07,-3.25
C3,SC2,1,124835,10-06-2022,550778,569028,51.76,2.06,2.13,168,51.796232,,,,,,79.64,-9.3
C3,SC1,3,548344,05-07-2022,115889,928785,39.75,0.49,1.06,151,39.976575,,,,,,65.625,0.55
C1,SC1,5,945514,18-04-2022,760299,113357,19.68,0.63,1.42,16,19.835472,,,,,,39.52,1.85
C4,SC3,1,258423,20-05-2022,698811,593860,27.95,1.5,1.62,241,27.98354,,,,,,43.925,-6.5
C3,SC1,5,612671,21-04-2022,479318,647438,53.28,0.77,1.37,146,53.59968,,,,,,89.92,1.15
C1,SC2,6,694732,09-07-2022,986067,495456,40.27,0.06,1.4,45,40.809618,,,,,,72.405,5.7
C4,SC2,2,894602,08-05-2022,993679,113357,105.68,0.34,1.35,223,106.747368,,,,,,162.52,0.3
C1,SC2,9,687871,12-03-2022,945105,554631,34.81,0.25,1.21,46,35.144176,42,12,,2,622259,70.215,7.75
C3,SC1,6,123594,29-08-2022,372643,709568,56.97,0.15,1.48,148,57.727701,,,,,,97.455,5.25
C3,SC2,7,998496,11-07-2022,363107,642533,42.57,0.77,1.05,164,42.689196,,,,,,77.855,3.15
C3,SC2,4,407966,09-05-2022,525412,495456,50.18,0.27,1.03,168,50.561368,,,,,,83.27,2.65
C2,SC1,1,284320,23-04-2022,923252,539784,54.44,0.42,1.08,89,54.799304,,,,,,83.66,-1.1
C3,SC1,3,436809,07-07-2022,706806,220597,50.36,1.17,1.18,137,50.365036,,,,,,81.54,-2.85
C3,SC2,4,517307,22-07-2022,194956,255774,73.39,1.37,1.39,166,73.404678,,,,,,118.085,-2.85
C3,SC2,4,922971,06-06-2022,659394,539784,15.36,0.88,1.2,166,15.409152,,,,,,31.04,-0.4
C2,SC2,6,210740,29-04-2022,297767,642533,20.48,1.15,1.33,95,20.516864,,,,,,42.72,0.25
C1,SC2,2,233913,02-08-2022,796150,928785,52.21,0.42,1.21,40,52.622459,,,,,,82.315,-0.1
C1,SC3,7,590990,27-06-2022,344094,554631,42.6,0.75,1.39,65,42.87264,32,20,,2,641635,77.9,3.25
C1,SC2,1,332269,26-03-2022,154572,554631,41.18,0.05,1.3,35,41.69475,,,,,,63.77,0.75
C1,SC2,6,718339,25-06-2022,184254,702163,70.81,1.74,1.62,41,70.725028,,,,,,118.215,-2.7
C3,SC2,2,485322,22-08-2022,732896,702163,20.22,0.29,2.34,166,20.63451,,,,,,34.33,0.55
C2,SC1,5,963507,17-08-2022,190869,702163,44.08,0.06,1.24,77,44.600144,,,,,,76.12,4.7
C4,SC1,8,360833,06-03-2022,276677,791247,22.01,0.55,1.11,208,22.133256,46,9,,2,827810,49.015,5.25
C1,SC1,3,233567,11-03-2022,264324,495456,56.59,0.21,1.87,22,57.529394,,,,,,90.885,1.95
C2,SC1,9,920830,13-08-2022,881724,435856,15.89,2.05,2.18,82,15.910657,,,,,,41.835,-1.25
,SC2,4,707755,16-04-2022,190869,113357,67.96,0.96,1.02,168,68.000776,,,,,,109.94,-0.8
C2,SC2,4,323079,09-06-2022,580185,800480,31.82,0.67,1.01,95,31.928188,,,,,,55.73,0.65
C4,SC3,6,398939,28-03-2022,820154,800480,35.52,0.32,2.01,259,36.120288,,,,,,65.28,4.4
C1,SC2,3,946761,09-05-2022,863777,647438,44.61,0.73,1.2,40,44.819667,,,,,,72.915,-0.65
C1,SC2,7,689970,08-07-2022,492953,220597,21.66,0.19,1.06,31,21.848442,,,,,,46.49,6.05
C2,SC2,2,726311,01-04-2022,712863,554631,46.86,1.69,1.84,105,46.93029,39,23,,1,762901,74.29,-6.45
C5,SC1,3,510570,16-08-2022,250115,928785,16.63,1.5,1.35,275,16.605055,,,,,,30.945,-4.5
C2,SC1,1,963848,01-04-2022,624282,642533,57.3,0.16,1.16,73,57.873,,,,,,87.95,0.2
C4,SC2,3,934379,30-05-2022,172693,495456,34.38,1.05,1.39,234,34.496892,,,,,,57.57,-2.25
C3,SC1,3,972062,01-05-2022,685222,539784,30.08,0.03,1.22,147,30.437952,,,,,,51.12,2.85
C3,SC1,1,940538,20-04-2022,199599,647438,40.49,1.5,1.59,139,40.526441,,,,,,62.735,-6.5
C1,SC1,5,807686,24-05-2022,158180,702163,34.41,0.7,1.54,19,34.699044,,,,,,61.615,1.5
C5,SC2,4,868655,11-06-2022,835032,539784,61.34,0.06,1.09,285,61.971802,,,,,,100.01,3.7
C1,SC2,1,638915,06-06-2022,265758,647438,24.87,1.2,1.35,37,24.907305,,,,,,39.305,-5
C4,SC2,3,228545,27-04-2022,942842,730238,15.32,0.69,1.56,239,15.453284,,,,,,28.98,-0.45
C1,SC2,5,296748,16-03-2022,191466,709568,36.07,0.14,1.64,44,36.61105,,,,,,64.105,4.3
C4,SC2,3,247908,31-05-2022,124424,800480,83.35,1.19,1.07,222,83.24998,49,29,,2,929483,131.025,-2.95
C2,SC2,6,687046,02-06-2022,500619,928785,20.84,0.4,1.57,95,21.083828,,,,,,43.26,4
C4,SC1,2,940931,09-03-2022,459104,194273,28.63,0.04,1.28,203,28.985012,,,,,,46.945,1.8
C2,SC1,3,885736,26-06-2022,445218,928785,42.65,0.76,1.49,83,42.961345,51,16,,2,888715,69.975,-0.8
C3,SC1,1,308668,04-06-2022,106594,194273,15.56,0.03,1.53,150,15.7934,,,,,,25.34,0.85
C1,SC2,2,799902,21-03-2022,361256,730238,33.28,1.82,2.33,31,33.449728,,,,,,53.92,-7.1
C2,SC2,4,636882,03-05-2022,943068,539784,38.45,0.11,1.64,111,39.038285,,,,,,65.675,3.45
C1,SC1,2,282917,25-07-2022,110017,791247,31.56,1.19,1.08,19,31.525284,48,9,,3,584068,51.34,-3.95
C1,SC1,2,176359,22-04-2022,356486,569028,27.11,1.74,1.74,26,27.11,29,18,,2,606730,44.665,-6.7
C1,SC1,4,562319,08-08-2022,373848,435856,45.57,0.71,1.34,18,45.857091,,,,,,76.355,0.45
C1,SC2,3,796819,11-03-2022,204948,255774,45.42,0.5,1.14,44,45.710688,49,21,,2,811212,74.13,0.5
C1,SC1,1,184565,03-05-2022,908498,220597,51.78,0.7,1.72,10,52.308156,,,,,,79.67,-2.5
C3,SC3,6,107031,27-05-2022,441146,113357,62.52,1.26,1.02,183,62.369952,,,,,,105.78,-0.3
C4,SC1,2,277947,18-03-2022,606516,642533,22.05,0.2,1.82,217,22.40721,,,,,,37.075,1
C2,SC1,5,212969,06-06-2022,580185,373981,22.06,0.17,1.05,82,22.254128,,,,,,43.09,4.15
C1,SC2,5,335730,24-07-2022,846549,194273,32.3,0.91,1.51,40,32.4938,,,,,,58.45,0.45
C2,SC2,,817574,18-05-2022,365770,791247,47.59,1.71,1.03,97,47.266388,,,,,,75.385,-6.55
C3,SC1,2,135759,07-03-2022,766055,702163,29.93,2.91,1.85,149,29.612742,,,,,,48.895,-12.55
C3,SC2,4,361522,11-04-2022,115889,928785,25.9,0.05,1.65,166,26.3144,,,,,,46.85,3.75
C1,SC3,3,574553,07-06-2022,671428,435856,42.65,0.37,2.22,68,43.439025,,,,,,69.975,1.15
C2,SC1,8,168314,15-05-2022,604698,647438,19.81,0.98,1.69,77,19.950651,,,,,,45.715,3.1
C2,SC1,6,323776,05-07-2022,971276,709568,49.97,1.61,1.39,,49.860066,55,30,,3,838222,86.955,-2.05
C3,SC1,2,472681,03-05-2022,382960,791247,35.72,1.29,1.17,139,35.677136,,,,,,57.58,-4.45
C4,SC1,4,729400,09-05-2022,644242,435856,21.93,2.73,1.36,214,21.629559,,,,,,40.895,-9.65
C5,SC3,2,894469,17-06-2022,405816,928785,59.73,0.3,1.48,315,60.434814,,,,,,93.595,0.5
C1,SC2,2,793088,02-05-2022,202322,554631,24.26,0.58,1.85,40,24.568102,,,,,,40.39,-0.9
C1,SC2,2,849567,01-07-2022,620157,702163,38.48,0.88,1.78,41,38.82632,,,,,,61.72,-2.4
C2,SC2,1,429773,02-05-2022,308081,373981,19.28,1.26,1.21,103,19.27036,,,,,,30.92,-5.3
C3,SC2,8,406368,21-04-2022,586082,709568,20.91,0.91,1.2,170,20.970639,,,,,,47.365,3.45
C3,SC1,4,680176,09-07-2022,963065,791247,51.8,0.11,1.48,148,52.50966,,,,,,85.7,3.45
